,content,rating
1806,"Crimea was part of Russia ""until 1954, when it was given to the Soviet Republic of the Ukraine.""",0
1807,Seventy-five percent of the young adults in this country are not mentally or physically fit to serve.,0
1808,"Says ""by 4th grade, 86 percent of African-American boys and 82 percent (of) Hispanic boys are reading below proficiency levels.""",0
1809,"""Fewer black and Latino men participate in the labor force, compared to young white men.""",0
1810,"Says the U.S. Supreme Court found that ""Social Security is not guaranteed.""",0
1811,"""We have more women living in poverty in this state than almost anywhere else.""",0
1812,"Gun ""marketplaces"" on Facebook mean ""ANYONE can broker a deal on a gun online, meet the seller in a parking lot somewhere, and walk away with a weapon.""",0
1813,"""Our economy (in Louisiana) has grown 50 percent faster than the national GDP, even since the national recession.""",0
1814,"Barry Smitherman ""doesn't have enough legal experience to apply for most of the jobs at the attorney general's office.""",0
1815,"""Travis County now has the highest urban county tax rate in Texas.""",0
1816,"""A majority of drunk driving deaths and injuries are caused by drunk driving offenders with no prior convictions.""",0
1817,"""There are 4.7 percent of Virginians who are minimum wage earners who are over 25 years of age working full-time and trying to raise a family.""",0
1818,"""Most folks' wages haven't gone up in over a decade.""",0
1819,"""The budget I managed at the Department of Education was more than $60 million.""",0
1820,"Rhode Island is ""almost dead last"" among Northeastern states in the length of time first-degree murderers must spend in prison before they're eligible for parole.",0
1821,"""According to one study, the minimum wage today is worth $2 less than in 1968.""",0
1822,"""Since 2009, Georgia's public schools have lost nearly 9,000 classroom teachers while the number of students has gone up.""",0
1823,"""When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.""",0
1824,"Chris Christie ""helped funnel $6 million in federal Hurricane Sandy money to a senior center in Belleville, N.J., a place that suffered no damage.""",0
1825,"""In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. That's just wrong.""",0
1826,"The words ""subhuman mongrel,"" which Ted Nugent called President Barack Obama, were used by the Nazis to ""justify the genocide of the Jewish community.""",0
1827,"The annual gross domestic product of metro Atlanta is ""bigger than 28 states in the union.""",0
1828,"As a result of climate change, ice fishermen in Wisconsin ""are already noticing fewer days they can be out on our ice covered lakes.""",0
1829,"""Seventy percent of all uninsured live in households in which at least one person is working.""",0
1830,"Says ""(President) Reagan's second inaugural was moved inside the Capitol. It was. Because of a terrible snowstorm.""",0
1831,"""The only time over the last 25 years when the state's unemployment rate exceeded the U.S. average was when (Mary) Burke was commerce secretary.""",0
1832,"Of minimum wage workers in Rhode Island ""only 14 percent serve as sole income earner for their family.""",0
1833,"Dollar General ""added 2,500 stores and 20,000 jobs"" during his four-year tenure as CEO.",0
1834,"""Over 3 million Americans are employed in the growing green-collar workforce,"" which is more than the number ""of people working in the fossil fuel industry.""",0
1835,"North Carolina Republican Senate candidate Thom Tillis would let insurance companies ""deny coverage for pre-existing conditions.""",0
1836,Female buffalo lead the herd.,0
1837,"""Right now, we only keep 50 percent of Georgia Tech's graduates.""",0
1838,"The Keystone pipeline creates ""35 permanent jobs"" after construction, according to a government report.",0
1839,"The ""U.S. has the highest unintended pregnancy rate of any Western industrialized country.""",0
1840,"Mark Warner voted for ""nearly $1 trillion in new taxes and $7 trillion in new debt.""",0
1841,"""Six of Georgia's counties have no lawyers at all.""",0
1842,"""It's been 14 years since a president or a vice president or a member of their family has not gone and attended at least an event at the Olympics.""",0
1843,"""Americans work way more than an average of industrialized countries around the world.""",0
1844,"""We see a quarter-billion dollars in a pension fund that needs to be funded at $1.2 billion.""",0
1845,"""If you have a union job, you're making on average $950 a week. If you have a non-union job, you're making $750 a week.""",0
1846,The cost of the food stamp program is at an all-time high.,0
1847,Says Bill O'Reilly spoke 40 percent of the words in an interview with President Barack Obama.,0
1848,"Some businesses in Oregon ""are having to shrink back their businesses as a result of the law.""",0
1849,"Pinellas County voters ""elected me as their chief financial officer ＃ (and) elected me as (their) governor four years ago.""",0
1850,Says 85 percent of IDEA charter-school students come from low-income families and about 99 percent of its graduates go to college.,0
1851,Florida shelled out more money for drug testing than it saved by denying welfare benefits to people who tested positive for drugs.,0
1852,"""Eighty-five percent of the states in the United States that had electrocution have now abolished it.""",0
1853,"""Georgia has the fifth-highest number of uninsured people of any state in the union.""",0
1854,"NFL ""players are living, on average, longer than the average male.""",0
1855,"""The extra point is almost automatic. ＃ (The NFL) had five missed extra points this year out of 1,200 some odd"" attempts.",0
1856,Says Peyton Manning struggles in cold weather games.,0
1857,"David Dewhurst is ""the first lieutenant governor in history to have a personal security detail.""",0
1858,"""I never gave up custody of my children. I never lost custody of my children.""",0
1859,"Quarterbacks ""won the (Super Bowl) MVP more than 50 percent of the time.""",0
1860,"""The majority of teams (are) now spending their dollars on the offensive side of the football.""",0
1861,Nearly 90% of Travis County government races will be settled by the time of the Democratic primary.,0
1862,"Women ""make 77 cents for every dollar a man earns.""",0
1863,"""For the first time in over a decade, business leaders around the world have declared that China is no longer the world's No. 1 place to invest; America is.""",0
1864,"""Every four minutes, another American home or business goes solar.""",0
1865,"""The federal minimum wage is worth about 20 percent less than it was when Ronald Reagan"" gave his first address to a joint session of Congress.",0
1866,"There is ""more oil produced at home than we buy from the rest of the world 每 the first time that's happened in nearly 20 years.""",0
1867,"During the past four years, ""average wages have barely budged.""",0
1868,"Says Alex Sink supported ""more taxes on water and TV.""",0
1869,"""The national economic recovery has led to higher than expected tax revenues and projected budget surpluses in nearly every state in the nation, including Wisconsin.""",0
1870,"""Obamacare passed by just one vote in the Senate. It wouldn't have passed without Mark Warner's vote.""",0
1871,"Under President Barack Obama, ""We've got the lowest labor force participation in over three decades, since 1978.""",0
