,content,rating
2501,"Says ""Florida is a model"" for successful pretrial release programs.",1
2502,"Thanks to the Act 10 collective bargaining law that took effect four years ago, ACT scores in Wisconsin ""are now second-best in the country for states where more than half the kids take the exam.""",1
2503,"""In Muslim countries, under the Sharia, there is a death penalty for blaspheming Mohammad.""",1
2504,"""In Florida, for eight years we cut taxes every year, totaling $19 billion.""",1
2505,"A Republican budget proposal ""would have Wisconsin have the weakest standards for who can be a teacher in the classroom in the country."" ",1
2506,"The New York Times ""had to retract"" its story that Hillary Clinton's email handling had broken certain laws.",1
2507,"Since Republicans took over after the 2010 election, ""the graduation rate in Wisconsin has gone from 86 percent to 88 percent. The black graduation rate has gone from 60 percent to 65 percent. The Latino graduation rate has gone from 65 percent to 71 percent.""",1
2508,On Common Core.,1
2509,"""If you care about the environment, we've got record funding.""",1
2510,"If Fox News' presidential debate rules had been in place during the 1992 election, ""Bill Clinton wouldn't have been on the stage.""",1
2511,"Says Ronald Reagan ""talked about"" converting the United States to the metric system.",1
2512,"""We're the only nation in the world that does not use the military to secure our border.""",1
2513,"""The entirety of North America -- Canada, the United States and Mexico -- there's more known reserves in those three countries than in Russia and Saudi Arabia.""",1
2514,"""You don't have to be as smart as a fifth-grader to know what causes the climate is the sun. The sun.  I have people tell me, 'Carbon dioxide warms the Earth.'  No, it doesn't.  The sun warms the Earth.""",1
2515,"A measure to repeal the state's prevailing wage law would ""make it easier for state contractors to hire illegal workers for Wisconsin construction jobs"" through an ""illegal worker loophole in the state budget.""",1
2516,"The USA Freedom Act undercuts privacy because ""the phone records will be in the hands of the phone companies with hundreds of people available to look at the records, versus 20 or 30 people in the government.""",1
2517,"The runnerup to Caitlyn Jenner for ESPN's Arthur Ashe Courage Award was ""Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.""",1
2518,"""Most polls show foreign nations have lower regard for the U.S. now than they did before Obama's time.""",1
2519,"""There is not a single documented case of abuse"" of the bulk metadata collection program.",1
2520,"""Two of the top three (rated) public high schools in Wisconsin  〞 Ronald Reagan College Prep and Rufus King International  〞 are MPS schools.""",1
2521,"The Texas Senate ""approved a bill to put a special label on the insurance cards of anyone who bought a plan through Obamacare"" that includes the letter ""S"" for subsidy.",1
2522,"Today, ""the United States is the most respected country on Earth.""",1
2523,"""Thanks to restrictive and anticompetitive ballot laws,"" candidates in November 2014 ran unopposed in nearly half of Wisconsin's state representative races but in Michigan and Minnesota nearly all races had challengers.",1
2524,"""America has already taken in one-fourth of Mexico's entire population.""",1
2525,"""The CEO of Goldman Sachs let his employees know that he'd be just fine with either Bush or Clinton.""",1
2526,"""Today in America, 70 percent of us are earning the same or less than we were 12 years ago, and this is the first time that that has happened this side of World War II.""",1
2527,"""The American murder rate is 50 times that of any other developed nation.""",1
2528,"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have ""23 different bicycle violations that have a higher forfeiture.""",1
2529,"""Once a woman enters into the sex trade, her average life expectancy is seven years.""",1
2530,"The Supreme Court ""can't overrule the other two"" branches of government.",1
2531,"""ISIS didn't exist when my brother was president. Al-Qaida in Iraq was wiped out when my brother was president.""",1
2532,"Says Ted Cruz said: ""While there may have been an age difference, Josh Duggar's transgressions are far less an affront to God than what gays do to each other.""",1
2533,"Says Hillary Clinton ""makes more per hour at a speaking gig than the average CEO does in a year.""",1
2534,"""Florida was the only state during my eight years to go from AA to AAA"" in its bond rating.",1
2535,"Austin school district ""teachers are the lowest paid of any urban"" Texas district and the ""lowest paid of any surrounding school district.""",1
2536,"Says Marco Rubio said that ""felons should not have their voting rights restored"" but that ""convicted felons should be allowed to own guns after they have done their time.""",1
2537,"Says Democratic challenger Russ Feingold ""was the deciding vote on Obamacare.""",1
2538,"There was ""a 57-percent decrease in fireworks-related injuries in 2000 [after Connecticut legalized sparklers] compared to the 14 years prior.""",1
2539,"Democrat ""Russ Feingold announced his Wisconsin Senate run today from＃California.""",1
2540,"""During Obama's first five years as president, black unemployment increased 42 percent. During Reagan's presidency, black unemployment dropped 20 percent.""",1
2541,"""One person has been fired"" at the Veterans Administration for withholding services.",1
2542,"As a senator, Hillary Clinton ""actually paid female staffers a lot less than men.""",1
2543,"Says the State Department has ""had half a year"" to respond to a Benghazi document request, yet ""I have not gotten a single, solitary scrap of paper.""",1
2544,"""Every year we spend roughly $500 billion on tax compliance. That is roughly the budget of our entire military, entirely wasted on tax compliance.""",1
2545,"Says Jeb Bush ""once held $1 million in family planning grants hostage until the programs receiving the money agreed not to discuss birth control at all.""",1
2546,"Hedge fund managers ""pay less in taxes than nurses and truck drivers.""",1
2547,"Says Thomas Jefferson said ""that government is best which governs least.""",1
2548,The average age of planes in the Qatar Airways fleet is about four years while Delta Air Lines flies planes that are 35 years old.,1
2549,"The lack of an automatic braking system that could have prevented the Philadelphia Amtrak crash ""wasn't driven by a lack of funding. It just takes a while. They (Congress) just passed it in the recent past.""",1
2550,"""It is simply a fact that insufficient funding for Amtrak has delayed the installation"" of a positive train control safety system. ""To deny a connection between the (derailment in Philadelphia) and underfunding Amtrak is to deny reality.""",1
2551,On whether the Iraq War was a mistake.,1
2552,"""Austin is the only city in an arid landscape in the western United States dependent on a single source of water.""",1
2553,"""You can be an NFL player with murder charges and not be suspended.""",1
2554,"""We had an agreement that the president could have signed that would have kept 10,000 troops"" in Iraq.",1
2555,"The Fair Tax proposal encourages innovation and investment ""level the playing field"" for American companies to compete globally.",1
2556,"State legislators ""quietly shifted $2 billion from education to road building"" in 2013.",1
2557,"""Every president since Franklin Delano Roosevelt has had"" fast-track trade authority.",1
2558,"""The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.""",1
2559,"""In the last 24 months, 10 rural Texas hospitals have been forced to shut their doors because state leaders"" chose not to expand Medicaid.",1
